year,month,day,statefips,gps_census_fips_code,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home
2020,3,23,51,.,-0.34,-0.1,-0.29,-0.49,-0.4,0.19,-0.225
2020,3,23,53,.,-0.36,-0.09,-0.04,-0.5,-0.44,0.17,-0.201
2020,3,23,54,.,-0.34,-0.05,-0.22,-0.25,-0.33,0.14,-0.166
2020,3,23,55,.,-0.36,-0.04,0.25,-0.34,-0.36,0.16,-0.19
2020,3,23,56,.,-0.28,0.03,0.33,-0.04,-0.3,0.11,-0.13
2020,3,24,1,.,-0.32,-0.05,0.04,-0.18,-0.34,0.15,-0.146
2020,3,24,2,.,-0.37,-0.12,0.17,-0.39,-0.39,0.16,-0.156
2020,3,24,4,.,-0.32,-0.09,0,-0.31,-0.39,0.15,-0.146
2020,3,24,5,.,-0.3,-0.09,0.52,-0.17,-0.35,0.14,-0.137
2020,3,24,6,.,-0.42,-0.18,-0.31,-0.52,-0.5,0.22,-0.215
2020,3,24,8,.,-0.35,-0.08,0.36,-0.47,-0.47,0.18,-0.176
2020,3,24,9,.,-0.43,-0.16,0.17,-0.46,-0.47,0.21,-0.205
2020,3,24,10,.,-0.42,-0.22,0.24,-0.46,-0.44,0.18,-0.176
2020,3,24,11,110,-0.55,-0.24,-0.46,-0.71,-0.64,0.25,-0.244
2020,3,24,12,.,-0.38,-0.12,-0.33,-0.46,-0.39,0.16,-0.156
2020,3,24,13,.,-0.35,-0.06,-0.23,-0.4,-0.41,0.18,-0.176
2020,3,24,15,.,-0.45,-0.22,-0.62,-0.5,-0.42,0.2,-0.195
2020,3,24,16,.,-0.26,0,0.4,-0.14,-0.36,0.13,-0.127
2020,3,24,17,.,-0.47,-0.17,-0.11,-0.53,-0.5,0.22,-0.215
2020,3,24,18,.,-0.34,-0.02,0.11,-0.19,-0.39,0.16,-0.156
2020,3,24,19,.,-0.41,-0.05,0.53,-0.17,-0.36,0.16,-0.156
2020,3,24,20,.,-0.36,-0.07,0.46,-0.16,-0.38,0.17,-0.166
2020,3,24,21,.,-0.39,-0.11,0.01,-0.25,-0.38,0.16,-0.156
2020,3,24,22,.,-0.43,-0.14,-0.19,-0.36,-0.42,0.18,-0.176
2020,3,24,23,.,-0.43,-0.17,-0.02,-0.4,-0.42,0.18,-0.176
2020,3,24,24,.,-0.38,-0.17,0.31,-0.51,-0.49,0.21,-0.205
2020,3,24,25,.,-0.49,-0.21,-0.02,-0.68,-0.55,0.24,-0.234
2020,3,24,26,.,-0.59,-0.29,0.03,-0.5,-0.57,0.25,-0.244
2020,3,24,27,.,-0.41,-0.14,0.22,-0.5,-0.42,0.2,-0.195
2020,3,24,28,.,-0.28,-0.04,0.09,-0.13,-0.32,0.14,-0.137
2020,3,24,29,.,-0.44,-0.14,-0.16,-0.33,-0.42,0.18,-0.176
2020,3,24,30,.,-0.35,-0.06,0.13,-0.22,-0.34,0.13,-0.127
2020,3,24,31,.,-0.32,-0.08,0.69,-0.14,-0.33,0.15,-0.146
2020,3,24,32,.,-0.4,-0.14,-0.36,-0.51,-0.5,0.19,-0.186
2020,3,24,33,.,-0.42,-0.16,-0.07,-0.36,-0.45,0.21,-0.205
2020,3,24,34,.,-0.46,-0.18,0.32,-0.6,-0.55,0.24,-0.234
2020,3,24,35,.,-0.39,-0.07,0.05,-0.19,-0.43,0.17,-0.166
2020,3,24,36,.,-0.53,-0.18,-0.16,-0.63,-0.56,0.25,-0.244
2020,3,24,37,.,-0.31,-0.04,-0.08,-0.38,-0.34,0.15,-0.146
2020,3,24,38,.,-0.41,-0.09,0.04,-0.18,-0.3,0.16,-0.156
2020,3,24,39,.,-0.51,-0.26,0.11,-0.31,-0.47,0.2,-0.195
2020,3,24,40,.,-0.25,0.02,0.51,-0.14,-0.34,0.13,-0.127
2020,3,24,41,.,-0.47,-0.19,-0.17,-0.44,-0.47,0.18,-0.176
2020,3,24,42,.,-0.45,-0.19,0.1,-0.51,-0.51,0.21,-0.205
2020,3,24,44,.,-0.4,-0.14,0.65,-0.55,-0.44,0.19,-0.186
2020,3,24,45,.,-0.36,-0.09,-0.28,-0.23,-0.33,0.16,-0.156
2020,3,24,46,.,-0.28,0.04,0.49,-0.12,-0.27,0.13,-0.127
2020,3,24,47,.,-0.39,-0.1,-0.29,-0.29,-0.38,0.17,-0.166
2020,3,24,48,.,-0.3,-0.01,-0.03,-0.32,-0.4,0.17,-0.166
2020,3,24,49,.,-0.33,-0.04,0.27,-0.39,-0.41,0.17,-0.166
2020,3,24,50,.,-0.46,-0.21,-0.12,-0.39,-0.47,0.2,-0.195
2020,3,24,51,.,-0.31,-0.07,0.29,-0.43,-0.42,0.17,-0.166
2020,3,24,53,.,-0.41,-0.13,-0.03,-0.52,-0.49,0.2,-0.195
2020,3,24,54,.,-0.36,-0.11,0.05,-0.23,-0.37,0.13,-0.127
2020,3,24,55,.,-0.47,-0.16,0.43,-0.35,-0.41,0.19,-0.186
2020,3,24,56,.,-0.31,0,0.12,-0.09,-0.33,0.13,-0.127
2020,3,25,1,.,-0.28,-0.04,0.36,-0.15,-0.36,0.13,-0.146
2020,3,25,2,.,-0.4,-0.15,0.06,-0.42,-0.41,0.18,-0.202
2020,3,25,4,.,-0.33,-0.11,-0.07,-0.32,-0.41,0.15,-0.168
2020,3,25,5,.,-0.25,-0.05,1.08,-0.18,-0.35,0.12,-0.134
2020,3,25,6,.,-0.42,-0.19,-0.3,-0.52,-0.51,0.22,-0.246
2020,3,25,8,.,-0.35,-0.08,0.32,-0.5,-0.49,0.19,-0.213
2020,3,25,9,.,-0.46,-0.19,-0.21,-0.51,-0.49,0.22,-0.246
2020,3,25,10,.,-0.47,-0.29,-0.44,-0.5,-0.46,0.21,-0.235
2020,3,25,11,110,-0.61,-0.31,-0.68,-0.75,-0.67,0.28,-0.314
2020,3,25,12,.,-0.38,-0.13,-0.33,-0.48,-0.4,0.17,-0.19
2020,3,25,13,.,-0.33,-0.08,0.19,-0.39,-0.42,0.17,-0.19
2020,3,25,15,.,-0.5,-0.3,-0.65,-0.56,-0.46,0.22,-0.246
2020,3,25,16,.,-0.27,0.07,0.1,-0.19,-0.38,0.14,-0.157
2020,3,25,17,.,-0.43,-0.13,0.29,-0.5,-0.5,0.21,-0.235
2020,3,25,18,.,-0.45,-0.2,0.61,-0.23,-0.45,0.19,-0.213
2020,3,25,19,.,-0.39,-0.03,0.48,-0.15,-0.35,0.16,-0.179
2020,3,25,20,.,-0.34,-0.04,1.17,-0.12,-0.39,0.15,-0.168
2020,3,25,21,.,-0.33,-0.05,0.69,-0.23,-0.4,0.15,-0.168
2020,3,25,22,.,-0.39,-0.13,-0.06,-0.35,-0.43,0.17,-0.19
2020,3,25,23,.,-0.4,-0.1,0.13,-0.42,-0.41,0.17,-0.19
2020,3,25,24,.,-0.44,-0.25,-0.43,-0.58,-0.52,0.24,-0.269
2020,3,25,25,.,-0.52,-0.25,-0.21,-0.7,-0.57,0.26,-0.291
2020,3,25,26,.,-0.53,-0.22,0.66,-0.46,-0.58,0.23,-0.258
2020,3,25,27,.,-0.37,-0.08,-0.11,-0.53,-0.43,0.2,-0.224
2020,3,25,28,.,-0.24,-0.05,0.26,-0.13,-0.34,0.13,-0.146
2020,3,25,29,.,-0.33,-0.06,0.47,-0.24,-0.41,0.14,-0.157
2020,3,25,30,.,-0.37,-0.09,0.08,-0.24,-0.36,0.14,-0.157
2020,3,25,31,.,-0.3,-0.05,0.77,-0.13,-0.34,0.14,-0.157
2020,3,25,32,.,-0.41,-0.15,-0.42,-0.51,-0.51,0.2,-0.224
2020,3,25,33,.,-0.38,-0.09,-0.05,-0.36,-0.43,0.2,-0.224
2020,3,25,34,.,-0.51,-0.27,-0.32,-0.65,-0.57,0.27,-0.302
2020,3,25,35,.,-0.41,-0.12,-0.06,-0.23,-0.44,0.18,-0.202
2020,3,25,36,.,-0.56,-0.23,-0.38,-0.66,-0.57,0.26,-0.291
2020,3,25,37,.,-0.28,-0.01,0.05,-0.39,-0.36,0.15,-0.168
2020,3,25,38,.,-0.39,-0.09,0.02,-0.22,-0.31,0.16,-0.179
2020,3,25,39,.,-0.43,-0.18,1.01,-0.27,-0.48,0.19,-0.213
2020,3,25,40,.,-0.21,0.04,0.73,-0.09,-0.34,0.12,-0.134
2020,3,25,41,.,-0.45,-0.17,0.03,-0.43,-0.48,0.18,-0.202
2020,3,25,42,.,-0.49,-0.23,-0.29,-0.55,-0.52,0.22,-0.246
2020,3,25,44,.,-0.43,-0.19,-0.04,-0.59,-0.46,0.21,-0.235
2020,3,25,45,.,-0.3,-0.05,-0.02,-0.21,-0.34,0.14,-0.157
2020,3,25,46,.,-0.35,-0.03,-0.11,-0.23,-0.3,0.16,-0.179
2020,3,25,47,.,-0.33,-0.06,0.34,-0.26,-0.38,0.15,-0.168
2020,3,25,48,.,-0.39,-0.13,-0.06,-0.37,-0.44,0.2,-0.224
2020,3,25,49,.,-0.34,-0.05,0.01,-0.4,-0.43,0.18,-0.202
2020,3,25,50,.,-0.39,-0.11,-0.12,-0.43,-0.47,0.2,-0.224
2020,3,25,51,.,-0.39,-0.17,-0.28,-0.49,-0.46,0.21,-0.235
2020,3,25,53,.,-0.44,-0.16,0.07,-0.54,-0.52,0.21,-0.235
2020,3,25,54,.,-0.46,-0.25,-0.15,-0.27,-0.42,0.16,-0.179
2020,3,25,55,.,-0.52,-0.25,0.43,-0.37,-0.44,0.2,-0.224
2020,3,25,56,.,-0.35,-0.06,0,-0.12,-0.35,0.14,-0.157
2020,3,26,1,.,-0.3,-0.03,0.32,-0.19,-0.36,0.14,-0.141
2020,3,26,2,.,-0.4,-0.13,0.31,-0.42,-0.42,0.17,-0.171
2020,3,26,4,.,-0.34,-0.12,-0.09,-0.36,-0.42,0.16,-0.161
2020,3,26,5,.,-0.24,-0.04,1.33,-0.18,-0.36,0.12,-0.121
2020,3,26,6,.,-0.42,-0.18,-0.28,-0.53,-0.51,0.23,-0.231
2020,3,26,8,.,-0.5,-0.24,0.04,-0.57,-0.53,0.22,-0.221
2020,3,26,9,.,-0.41,-0.14,0.55,-0.48,-0.48,0.21,-0.211
2020,3,26,10,.,-0.38,-0.18,0.51,-0.41,-0.45,0.18,-0.181
2020,3,26,11,110,-0.58,-0.25,-0.42,-0.73,-0.66,0.27,-0.272
2020,3,26,12,.,-0.4,-0.14,-0.34,-0.51,-0.42,0.18,-0.181
2020,3,26,13,.,-0.34,-0.08,0.03,-0.43,-0.43,0.18,-0.181
2020,3,26,15,.,-0.51,-0.32,-0.69,-0.66,-0.53,0.25,-0.251
2020,3,26,16,.,-0.4,-0.1,0.24,-0.26,-0.44,0.17,-0.171
2020,3,26,17,.,-0.47,-0.15,-0.28,-0.55,-0.5,0.22,-0.221
2020,3,26,18,.,-0.43,-0.18,0.38,-0.27,-0.46,0.2,-0.201
2020,3,26,19,.,-0.4,-0.1,0.54,-0.2,-0.37,0.17,-0.171
2020,3,26,20,.,-0.4,-0.14,0.81,-0.19,-0.42,0.18,-0.181
2020,3,26,21,.,-0.33,-0.06,0.84,-0.27,-0.41,0.15,-0.151
2020,3,26,22,.,-0.39,-0.12,-0.14,-0.39,-0.43,0.18,-0.181
2020,3,26,23,.,-0.4,-0.1,0.46,-0.42,-0.41,0.17,-0.171
2020,3,26,24,.,-0.36,-0.16,0.53,-0.52,-0.51,0.22,-0.221
2020,3,26,25,.,-0.47,-0.17,0.42,-0.68,-0.56,0.25,-0.251
2020,3,26,26,.,-0.56,-0.25,0.12,-0.51,-0.59,0.25,-0.251
2020,3,26,27,.,-0.37,-0.05,0.55,-0.52,-0.43,0.2,-0.201
2020,3,26,28,.,-0.26,-0.06,0.31,-0.17,-0.34,0.13,-0.131
2020,3,26,29,.,-0.39,-0.1,0.73,-0.3,-0.43,0.17,-0.171
2020,3,26,30,.,-0.33,0.02,0.21,-0.26,-0.36,0.14,-0.141
2020,3,26,31,.,-0.34,-0.1,0.37,-0.15,-0.35,0.16,-0.161
2020,3,26,32,.,-0.42,-0.16,-0.43,-0.56,-0.51,0.21,-0.211
2020,3,26,33,.,-0.34,-0.02,0.6,-0.36,-0.43,0.19,-0.191
2020,3,26,34,.,-0.46,-0.19,0.52,-0.62,-0.57,0.26,-0.261
2020,3,26,35,.,-0.41,-0.15,-0.18,-0.26,-0.47,0.19,-0.191
2020,3,26,36,.,-0.52,-0.18,0.01,-0.64,-0.57,0.25,-0.251
2020,3,26,37,.,-0.35,-0.07,0.11,-0.43,-0.38,0.16,-0.161
2020,3,26,38,.,-0.38,-0.07,0.18,-0.24,-0.32,0.16,-0.161
2020,3,26,39,.,-0.42,-0.15,1.03,-0.29,-0.48,0.2,-0.201
2020,3,26,40,.,-0.29,-0.03,0.57,-0.16,-0.38,0.14,-0.141
2020,3,26,41,.,-0.46,-0.17,-0.01,-0.46,-0.48,0.19,-0.191
2020,3,26,42,.,-0.44,-0.18,0.52,-0.5,-0.51,0.21,-0.211
2020,3,26,44,.,-0.38,-0.11,1.39,-0.55,-0.45,0.19,-0.191
2020,3,26,45,.,-0.31,-0.06,-0.05,-0.24,-0.35,0.15,-0.151
2020,3,26,46,.,-0.37,-0.04,0.12,-0.2,-0.31,0.16,-0.161
2020,3,26,47,.,-0.31,-0.06,0.57,-0.27,-0.39,0.14,-0.141
2020,3,26,48,.,-0.38,-0.14,-0.02,-0.39,-0.45,0.2,-0.201
2020,3,26,49,.,-0.36,-0.05,-0.02,-0.43,-0.44,0.19,-0.191
2020,3,26,50,.,-0.53,-0.31,0.06,-0.48,-0.53,0.22,-0.221
2020,3,26,51,.,-0.35,-0.09,0.34,-0.46,-0.45,0.19,-0.191
2020,3,26,53,.,-0.49,-0.21,-0.15,-0.59,-0.56,0.23,-0.231
2020,3,26,54,.,-0.4,-0.18,0.26,-0.28,-0.41,0.15,-0.151
2020,3,26,55,.,-0.51,-0.24,0.15,-0.39,-0.44,0.21,-0.211
2020,3,26,56,.,-0.36,-0.07,0.12,-0.14,-0.36,0.15,-0.151
2020,3,27,1,.,-0.3,-0.02,0.3,-0.24,-0.37,0.16,-0.155
2020,3,27,2,.,-0.42,-0.15,0.02,-0.5,-0.4,0.19,-0.184
2020,3,27,4,.,-0.38,-0.14,-0.22,-0.39,-0.41,0.18,-0.174
2020,3,27,5,.,-0.28,-0.07,0.88,-0.22,-0.36,0.13,-0.126
2020,3,27,6,.,-0.44,-0.17,-0.29,-0.54,-0.5,0.24,-0.232
2020,3,27,8,.,-0.53,-0.26,-0.42,-0.6,-0.53,0.25,-0.242
2020,3,27,9,.,-0.42,-0.16,0.55,-0.51,-0.47,0.22,-0.213
2020,3,27,10,.,-0.4,-0.22,0.29,-0.48,-0.44,0.2,-0.194
2020,3,27,11,110,-0.59,-0.27,-0.45,-0.7,-0.64,0.27,-0.261
2020,3,27,12,.,-0.44,-0.17,-0.38,-0.55,-0.43,0.2,-0.194
2020,3,27,13,.,-0.35,-0.09,0.33,-0.45,-0.42,0.18,-0.174
2020,3,27,15,.,-0.52,-0.32,-0.69,-0.66,-0.46,0.25,-0.242
2020,3,27,16,.,-0.43,-0.14,0.11,-0.33,-0.43,0.18,-0.174
2020,3,27,17,.,-0.48,-0.14,-0.27,-0.53,-0.5,0.23,-0.223
2020,3,27,18,.,-0.45,-0.2,0.14,-0.32,-0.46,0.22,-0.213
2020,3,27,19,.,-0.4,-0.05,0.26,-0.21,-0.35,0.16,-0.155
2020,3,27,20,.,-0.37,-0.13,0.62,-0.21,-0.38,0.15,-0.145
2020,3,27,21,.,-0.36,-0.09,0.65,-0.32,-0.42,0.18,-0.174
2020,3,27,22,.,-0.42,-0.13,-0.2,-0.44,-0.43,0.2,-0.194
2020,3,27,23,.,-0.44,-0.16,0.18,-0.51,-0.42,0.19,-0.184
2020,3,27,24,.,-0.39,-0.19,0.41,-0.51,-0.49,0.23,-0.223
2020,3,27,25,.,-0.48,-0.19,0.46,-0.67,-0.55,0.26,-0.252
2020,3,27,26,.,-0.58,-0.26,0.22,-0.52,-0.58,0.27,-0.261
2020,3,27,27,.,-0.4,-0.08,0.55,-0.51,-0.44,0.21,-0.203
2020,3,27,28,.,-0.29,-0.09,0.21,-0.23,-0.35,0.14,-0.136
2020,3,27,29,.,-0.37,-0.13,0.5,-0.3,-0.36,0.18,-0.174
2020,3,27,30,.,-0.35,0.08,0.08,-0.29,-0.36,0.15,-0.145
2020,3,27,31,.,-0.34,-0.06,0.17,-0.19,-0.34,0.17,-0.165
2020,3,27,32,.,-0.43,-0.17,-0.44,-0.57,-0.52,0.22,-0.213
2020,3,27,33,.,-0.37,-0.06,0.44,-0.47,-0.42,0.2,-0.194
2020,3,27,34,.,-0.48,-0.21,0.42,-0.63,-0.56,0.27,-0.261
2020,3,27,35,.,-0.43,-0.13,-0.28,-0.33,-0.44,0.19,-0.184
2020,3,27,36,.,-0.54,-0.2,-0.07,-0.64,-0.57,0.27,-0.261
2020,3,27,37,.,-0.35,-0.06,0.38,-0.45,-0.39,0.16,-0.155
2020,3,27,38,.,-0.4,-0.07,0.32,-0.25,-0.3,0.19,-0.184
2020,3,27,39,.,-0.46,-0.2,0.26,-0.33,-0.48,0.22,-0.213
2020,3,27,40,.,-0.34,-0.1,0.24,-0.22,-0.38,0.16,-0.155
2020,3,27,41,.,-0.5,-0.21,-0.28,-0.49,-0.47,0.2,-0.194
2020,3,27,42,.,-0.46,-0.2,0.27,-0.52,-0.5,0.23,-0.223
2020,3,27,44,.,-0.39,-0.14,1.36,-0.54,-0.44,0.21,-0.203
2020,3,27,45,.,-0.32,-0.06,0.06,-0.27,-0.35,0.14,-0.136
2020,3,27,46,.,-0.36,-0.01,0.17,-0.24,-0.29,0.18,-0.174
2020,3,27,47,.,-0.34,-0.09,0.4,-0.3,-0.39,0.16,-0.155
2020,3,27,48,.,-0.41,-0.15,-0.19,-0.42,-0.45,0.21,-0.203
2020,3,27,49,.,-0.38,-0.04,0.14,-0.43,-0.41,0.18,-0.174
2020,3,27,50,.,-0.53,-0.31,0.02,-0.55,-0.53,0.24,-0.232
2020,3,27,51,.,-0.37,-0.13,0.41,-0.49,-0.44,0.2,-0.194
2020,3,27,53,.,-0.51,-0.22,-0.19,-0.61,-0.56,0.24,-0.232
2020,3,27,54,.,-0.43,-0.23,0.03,-0.36,-0.41,0.18,-0.174
2020,3,27,55,.,-0.51,-0.23,0.33,-0.39,-0.43,0.23,-0.223
2020,3,27,56,.,-0.42,-0.08,-0.04,-0.13,-0.35,0.17,-0.165
2020,3,28,1,.,-0.36,-0.02,0.22,-0.25,-0.22,0.09,-0.158
2020,3,28,2,.,-0.47,-0.15,0.11,-0.5,-0.3,0.11,-0.193
2020,3,28,4,.,-0.41,-0.15,-0.24,-0.37,-0.29,0.12,-0.21
2020,3,28,5,.,-0.39,-0.14,-0.01,-0.26,-0.23,0.1,-0.175
2020,3,28,6,.,-0.5,-0.2,-0.48,-0.53,-0.37,0.18,-0.316
2020,3,28,8,.,-0.56,-0.28,-0.39,-0.59,-0.4,0.17,-0.298
2020,3,28,9,.,-0.48,-0.2,0.29,-0.55,-0.35,0.15,-0.263
2020,3,28,10,.,-0.51,-0.32,-0.45,-0.55,-0.34,0.16,-0.281
2020,3,28,11,110,-0.68,-0.3,-0.69,-0.7,-0.47,0.17,-0.298
2020,3,28,12,.,-0.49,-0.23,-0.48,-0.59,-0.36,0.14,-0.245
2020,3,28,13,.,-0.39,-0.1,0.14,-0.43,-0.28,0.12,-0.21
2020,3,28,15,.,-0.56,-0.36,-0.65,-0.7,-0.43,0.18,-0.316
2020,3,28,16,.,-0.47,-0.17,0.13,-0.29,-0.31,0.12,-0.21
2020,3,28,17,.,-0.53,-0.17,-0.35,-0.5,-0.35,0.15,-0.263
2020,3,28,18,.,-0.49,-0.21,0.29,-0.31,-0.35,0.13,-0.228
2020,3,28,19,.,-0.48,-0.08,0.08,-0.27,-0.23,0.13,-0.228
2020,3,28,20,.,-0.45,-0.12,0.5,-0.26,-0.25,0.12,-0.21
2020,3,28,21,.,-0.38,-0.06,1,-0.28,-0.29,0.09,-0.158
2020,3,28,22,.,-0.47,-0.16,-0.38,-0.46,-0.33,0.14,-0.245
2020,3,28,23,.,-0.46,-0.17,0.41,-0.48,-0.31,0.11,-0.193
2020,3,28,24,.,-0.48,-0.26,-0.28,-0.53,-0.36,0.16,-0.281
2020,3,28,25,.,-0.52,-0.23,0.57,-0.63,-0.41,0.15,-0.263
2020,3,28,26,.,-0.63,-0.29,-0.22,-0.56,-0.44,0.17,-0.298
2020,3,28,27,.,-0.65,-0.38,-0.44,-0.64,-0.37,0.19,-0.333
2020,3,28,28,.,-0.34,-0.09,0.14,-0.25,-0.25,0.09,-0.158
2020,3,28,29,.,-0.46,-0.12,0.32,-0.32,-0.28,0.12,-0.21
2020,3,28,30,.,-0.59,-0.25,-0.02,-0.37,-0.36,0.13,-0.228
2020,3,28,31,.,-0.44,-0.13,-0.18,-0.24,-0.21,0.13,-0.228
2020,3,28,32,.,-0.47,-0.19,-0.49,-0.54,-0.5,0.16,-0.281
2020,3,28,33,.,-0.51,-0.22,0.25,-0.49,-0.34,0.13,-0.228
2020,3,28,34,.,-0.59,-0.32,-0.47,-0.67,-0.44,0.19,-0.333
2020,3,28,35,.,-0.47,-0.18,-0.28,-0.29,-0.33,0.14,-0.245
2020,3,28,36,.,-0.61,-0.28,-0.52,-0.67,-0.45,0.18,-0.316
2020,3,28,37,.,-0.4,-0.1,0.38,-0.44,-0.29,0.1,-0.175
2020,3,28,38,.,-0.48,-0.09,0.38,-0.32,-0.22,0.12,-0.21
2020,3,28,39,.,-0.5,-0.21,0.29,-0.34,-0.35,0.14,-0.245
2020,3,28,40,.,-0.37,-0.06,0.13,-0.2,-0.27,0.11,-0.193
2020,3,28,41,.,-0.55,-0.24,-0.25,-0.45,-0.36,0.14,-0.245
2020,3,28,42,.,-0.58,-0.33,-0.53,-0.55,-0.39,0.17,-0.298
2020,3,28,44,.,-0.46,-0.16,0.99,-0.55,-0.35,0.14,-0.245
2020,3,28,45,.,-0.35,-0.04,0.12,-0.32,-0.25,0.09,-0.158
2020,3,28,46,.,-0.49,-0.11,-0.17,-0.31,-0.22,0.15,-0.263
2020,3,28,47,.,-0.38,-0.07,0.48,-0.27,-0.26,0.09,-0.158
2020,3,28,48,.,-0.47,-0.19,-0.35,-0.43,-0.32,0.15,-0.263
2020,3,28,49,.,-0.46,-0.16,-0.01,-0.4,-0.28,0.13,-0.228
2020,3,28,50,.,-0.59,-0.36,0.22,-0.58,-0.41,0.14,-0.245
2020,3,28,51,.,-0.42,-0.14,0.24,-0.44,-0.31,0.12,-0.21
2020,3,28,53,.,-0.55,-0.26,-0.26,-0.56,-0.4,0.16,-0.281
2020,3,28,54,.,-0.42,-0.17,0.6,-0.32,-0.3,0.09,-0.158
2020,3,28,55,.,-0.58,-0.26,-0.26,-0.46,-0.31,0.16,-0.281
2020,3,28,56,.,-0.44,-0.12,-0.09,-0.07,-0.28,0.11,-0.193
2020,3,29,1,.,-0.41,-0.13,0.19,-0.3,-0.32,0.09,-0.183
2020,3,29,2,.,-0.48,-0.27,0.18,-0.55,-0.33,0.1,-0.203
2020,3,29,4,.,-0.4,-0.17,-0.07,-0.41,-0.33,0.1,-0.203
2020,3,29,5,.,-0.29,-0.07,0.81,-0.22,-0.27,0.07,-0.142
2020,3,29,6,.,-0.5,-0.24,-0.38,-0.54,-0.39,0.15,-0.305
2020,3,29,8,.,-0.51,-0.27,-0.12,-0.6,-0.4,0.13,-0.265
2020,3,29,9,.,-0.56,-0.32,-0.52,-0.64,-0.38,0.15,-0.305
2020,3,29,10,.,-0.47,-0.28,-0.06,-0.57,-0.37,0.12,-0.244
2020,3,29,11,110,-0.64,-0.3,-0.41,-0.68,-0.47,0.14,-0.285
2020,3,29,12,.,-0.5,-0.26,-0.48,-0.63,-0.41,0.13,-0.265
2020,3,29,13,.,-0.42,-0.17,-0.02,-0.52,-0.37,0.11,-0.224
2020,3,29,15,.,-0.56,-0.36,-0.65,-0.72,-0.45,0.16,-0.326
2020,3,29,16,.,-0.42,-0.18,0.25,-0.34,-0.38,0.1,-0.203
2020,3,29,17,.,-0.53,-0.24,-0.29,-0.55,-0.39,0.13,-0.265
2020,3,29,18,.,-0.48,-0.25,0.24,-0.34,-0.36,0.11,-0.224
2020,3,29,19,.,-0.43,-0.1,0.41,-0.28,-0.29,0.1,-0.203
2020,3,29,20,.,-0.36,-0.14,0.72,-0.2,-0.3,0.09,-0.183
2020,3,29,21,.,-0.37,-0.11,0.68,-0.34,-0.34,0.09,-0.183
2020,3,29,22,.,-0.45,-0.16,-0.18,-0.49,-0.35,0.11,-0.224
2020,3,29,23,.,-0.5,-0.22,-0.24,-0.56,-0.31,0.1,-0.203
2020,3,29,24,.,-0.45,-0.25,0.29,-0.51,-0.39,0.13,-0.265
2020,3,29,25,.,-0.59,-0.36,-0.56,-0.73,-0.42,0.16,-0.326
2020,3,29,26,.,-0.58,-0.28,0.15,-0.55,-0.43,0.12,-0.244
2020,3,29,27,.,-0.58,-0.35,-0.16,-0.64,-0.38,0.14,-0.285
2020,3,29,28,.,-0.32,-0.07,0.27,-0.29,-0.3,0.09,-0.183
2020,3,29,29,.,-0.38,-0.12,0.73,-0.34,-0.32,0.09,-0.183
2020,3,29,30,.,-0.51,-0.25,0.28,-0.37,-0.37,0.1,-0.203
2020,3,29,31,.,-0.34,-0.09,1.09,-0.18,-0.24,0.08,-0.163
2020,3,29,32,.,-0.47,-0.23,-0.38,-0.62,-0.52,0.14,-0.285
2020,3,29,33,.,-0.58,-0.35,-0.63,-0.63,-0.38,0.13,-0.265
2020,3,29,34,.,-0.59,-0.33,-0.36,-0.7,-0.44,0.16,-0.326
2020,3,29,35,.,-0.44,-0.18,-0.12,-0.31,-0.34,0.11,-0.224
2020,3,29,36,.,-0.62,-0.32,-0.47,-0.68,-0.46,0.16,-0.326
2020,3,29,37,.,-0.4,-0.15,0.13,-0.51,-0.35,0.1,-0.203
2020,3,29,38,.,-0.44,-0.13,0.73,-0.36,-0.24,0.09,-0.183
2020,3,29,39,.,-0.43,-0.19,1.17,-0.33,-0.35,0.1,-0.203
2020,3,29,40,.,-0.36,-0.12,0.29,-0.23,-0.32,0.09,-0.183
2020,3,29,41,.,-0.51,-0.25,-0.22,-0.47,-0.38,0.12,-0.244
2020,3,29,42,.,-0.5,-0.27,0.07,-0.52,-0.38,0.12,-0.244
2020,3,29,44,.,-0.55,-0.3,-0.5,-0.67,-0.37,0.14,-0.285
2020,3,29,45,.,-0.38,-0.11,-0.04,-0.34,-0.34,0.09,-0.183
2020,3,29,46,.,-0.35,-0.03,1.26,-0.31,-0.25,0.08,-0.163
2020,3,29,47,.,-0.35,-0.09,0.35,-0.35,-0.34,0.08,-0.163
2020,3,29,48,.,-0.45,-0.23,-0.27,-0.47,-0.36,0.13,-0.265
2020,3,29,49,.,-0.41,-0.14,0.26,-0.44,-0.4,0.1,-0.203
2020,3,29,50,.,-0.62,-0.42,-0.55,-0.71,-0.43,0.13,-0.265
2020,3,29,51,.,-0.39,-0.16,0.46,-0.5,-0.36,0.11,-0.224
2020,3,29,53,.,-0.48,-0.26,-0.11,-0.56,-0.41,0.13,-0.265
2020,3,29,54,.,-0.38,-0.16,0.52,-0.31,-0.33,0.08,-0.163
2020,3,29,55,.,-0.55,-0.3,-0.12,-0.5,-0.34,0.13,-0.265
2020,3,29,56,.,-0.37,-0.13,0.29,-0.14,-0.29,0.08,-0.163
2020,3,30,1,.,-0.33,-0.1,0.1,-0.25,-0.38,0.14,-0.166
2020,3,30,2,.,-0.4,-0.17,0.15,-0.49,-0.46,0.18,-0.213
